latitude,longitude
41.896957209,-87.62820611
41.938253688,-87.789977408
41.888250404,-87.767697543
42.005049674,-87.689035164
41.649636976,-87.545930316
41.939139669,-87.645100843
41.905143473,-87.634526334
41.764273074,-87.582057311
41.777725763,-87.615563714
41.683978537,-87.614882303
41.880175827,-87.749404577
41.765054827,-87.626543898
41.781004557,-87.689064723
41.840893496,-87.704009804
41.777992057,-87.706560946
41.985716546,-87.694383233
41.763386535,-87.708510166
41.774517141,-87.604579326
41.917365169,-87.677609253
41.802158228,-87.612074589
41.889023706,-87.649087622
41.762782154,-87.652842359
41.779607237,-87.636330923
41.848873261,-87.712479744
41.930609914,-87.739863918
41.756022358,-87.64950898
41.860124593,-87.720116627
41.927059042,-87.661686377
41.885291617,-87.684077561
41.997337332,-87.790144642
41.901753454,-87.721400865
41.851487667,-87.728776988
41.810647712,-87.622873667
41.909103405,-87.668259614
41.772379576,-87.651094921
41.904214927,-87.625848706
41.910947398,-87.785682844
41.779520664,-87.660944031
41.909330831,-87.714333645
41.963293216,-87.730320738
41.922315667,-87.713664329
41.962613259,-87.764863624
41.797503921,-87.585465037
41.795146868,-87.669475745
41.923788436,-87.685171948
41.695221253,-87.631179249
41.749761473,-87.667066812
41.91656115,-87.63570612
41.896701124,-87.762392557
41.951186446,-87.650562715
41.855948883,-87.722373629
41.764737154,-87.641531954
41.882172703,-87.680433253
41.944792584,-87.782368101
41.869300126,-87.633488652
41.952082978,-87.834996724
41.748496098,-87.606372507
41.905223132,-87.625132258
41.905400626,-87.688322518
41.801187481,-87.678156914
41.854796158,-87.706560444
41.923284685,-87.698648012
41.865471501,-87.72393137
41.781501872,-87.612053138
41.706083455,-87.636162472
41.821431252,-87.627534834
41.91760015,-87.637792794
41.810754192,-87.629471444
41.956342222,-87.729294358
41.806619998,-87.633298291
41.971095638,-87.713438134
41.89120012,-87.646368615
41.936269684,-87.735331237
41.882207608,-87.767148598
41.900449188,-87.711554288
41.976759071,-87.661153366
41.901931351,-87.710592186
41.793834119,-87.681766952
41.834690813,-87.613705645
41.766693549,-87.72489639
41.654740948,-87.607555817
41.897623675,-87.671005003
41.893285875,-87.67067519
41.925406329,-87.651789407
41.725825194,-87.596436874
41.987951293,-87.655323262
41.920098361,-87.642042644
41.763990085,-87.690565528
41.893588044,-87.674543265
41.830425704,-87.672054095
41.852868298,-87.63091491
41.929806943,-87.806461423
41.701992751,-87.56080016
41.717256604,-87.601889778
41.891568535,-87.675544641
41.900431845,-87.709368867
41.892094734,-87.688485787
41.998176088,-87.693559621
41.749172648,-87.691380322
41.888701814,-87.647570608
41.799831068,-87.711093932
41.784409039,-87.658271322
41.837686864,-87.656012638
41.698001856,-87.627245622
42.013796364,-87.679982964
41.843401427,-87.713538224
41.882004939,-87.728996168
41.92590433,-87.64877819
41.799461294,-87.596187982
41.737790735,-87.601213478
41.735343528,-87.563122841
41.777967289,-87.615568353
41.780242304,-87.682366528
41.759203573,-87.557981231
41.983453273,-87.732105645
41.77607305,-87.587459153
41.780242304,-87.682366528
41.967259009,-87.655149273
41.811898033,-87.613883795
41.755807852,-87.663878038
41.772385854,-87.590174337
41.908860489,-87.722846576
41.686312234,-87.633729027
41.755425842,-87.561006318
41.986334237,-87.665970388
41.971623009,-87.752357752
41.759355486,-87.55812601
41.68800556,-87.618136187
41.819424749,-87.611128798
41.838779367,-87.721080087
41.740421225,-87.562413619
41.705267253,-87.629224246
41.757763414,-87.556444566
41.700160448,-87.526975865
41.993571267,-87.679906603
41.962900414,-87.717326791
41.921914446,-87.712543817
41.671775999,-87.650240324
41.754350905,-87.550585227
41.996948441,-87.709331913
41.933031815,-87.805354393
41.910764867,-87.658120918
41.65633831,-87.614567486
41.884951567,-87.660754117
41.947475859,-87.643606972
41.756550472,-87.592600053
41.892339789,-87.672697659
41.84471212,-87.693820974
41.863748604,-87.721444
41.817702018,-87.723925897
41.780839438,-87.699838328
41.748861513,-87.590562987
41.921805261,-87.649373178
41.776752199,-87.662912363
41.882223308,-87.677274635
41.842561257,-87.642745773
41.885730487,-87.764223627
41.803181616,-87.585432024
41.922114617,-87.665093051
41.921604898,-87.665686285
41.901335143,-87.63373402
41.991235641,-87.699426404
41.729299431,-87.563363564
41.66614306,-87.540576095
41.939315043,-87.709408954
41.809504436,-87.608551557
41.727804347,-87.656754121
42.018621792,-87.684540995
41.808912847,-87.632624089
41.766169745,-87.58337312
41.906575435,-87.773086646
41.772996751,-87.572816265
41.924023796,-87.76260468
41.74398944,-87.55639444
41.708495677,-87.612580474
41.879335159,-87.758467514
41.928176993,-87.773434206
41.841733088,-87.653889137
41.922557202,-87.769588337
41.758173399,-87.562717973
41.680579187,-87.635965596
41.921504724,-87.751151757
41.789674359,-87.716674223
41.998705207,-87.665524757
41.789931189,-87.664480186
41.748995118,-87.564975208
41.711330237,-87.660032674
41.992758129,-87.805626213
41.761017313,-87.630015252
41.914413176,-87.761437455
41.84922569,-87.691228814
41.913803574,-87.649914194
42.01239228,-87.811506017
41.73806905,-87.563595904
41.772283624,-87.623480478
41.880295507,-87.761187284
41.863456762,-87.652521138
41.717884449,-87.570975675
41.759694954,-87.611494709
41.785726684,-87.666797243
41.929576065,-87.646475179
41.859818368,-87.653066321
41.824852184,-87.611449374
41.764192939,-87.652878769
41.977699117,-87.689671348
41.754264387,-87.608942485
41.693240164,-87.645297335
41.802019325,-87.70624249
41.843545812,-87.71232573
41.772866751,-87.621036183
41.79522044,-87.625713822
41.87877191,-87.733649703
41.786873855,-87.655550394
41.88772996,-87.632505286
41.76551076,-87.60507347
41.892459522,-87.717445829
41.894264886,-87.707735687
41.951186446,-87.650562715
41.80899069,-87.743184936
41.783092808,-87.60844576
42.012266346,-87.69089785
41.780344546,-87.785028313
41.888999889,-87.716582946
41.806967528,-87.73090498
41.880992137,-87.750194001
41.757219649,-87.651486406
41.800636087,-87.687888876
41.879007964,-87.626108456
41.933684415,-87.645600515
41.911849495,-87.64345794
41.930633062,-87.708030922
41.884576163,-87.734733858
41.825794363,-87.60075472
41.769070498,-87.626668445
41.941448783,-87.743968323
41.933769745,-87.771191215
41.874050049,-87.627598768
41.692233255,-87.652715044
41.882223308,-87.677274635
41.899632473,-87.718890272
41.994758989,-87.7144777
41.754878573,-87.722171321
41.903543575,-87.65465582
41.777251275,-87.691679641
41.783462633,-87.609647895
41.849403704,-87.679008486
41.931628291,-87.677371311
41.749899475,-87.663426378
41.927916582,-87.64522884
41.766193198,-87.671137914
41.875056172,-87.629221649
41.774945985,-87.586321063
41.690802974,-87.62049603
41.885754759,-87.762479011
41.871576095,-87.731477287
41.910232162,-87.630176146
41.747589204,-87.668225277
41.87012861,-87.662881132
41.654864279,-87.596744975
41.915439962,-87.718507201
41.886217421,-87.758953015
41.759444866,-87.634518627
41.930405303,-87.63880029
41.849111159,-87.635375073
41.789344825,-87.671746756
41.705957068,-87.641587497
41.76775029,-87.685769945
41.7727836,-87.698106615
41.657244543,-87.600322358
41.883209085,-87.633223046
41.785049304,-87.586566792
41.875499898,-87.754881457
42.014104617,-87.812706353
41.73609565,-87.604808666
41.777007484,-87.753179035
41.86821682,-87.6304532
41.770876501,-87.582577796
42.008981153,-87.709229045
41.767266013,-87.589481972
41.721170126,-87.597182372
41.894958165,-87.753556275
41.851691436,-87.723199626
41.871025414,-87.699510379
41.765233059,-87.600674313
41.877498048,-87.760422768
41.762321311,-87.688075071
41.916845215,-87.653324464
41.792463622,-87.736622119
41.756677456,-87.56390135
41.913922776,-87.695434145
41.785557666,-87.696011522
41.77150193,-87.587592761
41.749757156,-87.665850192
41.660197369,-87.558064859
41.880155941,-87.697103065
41.998288614,-87.693562173
41.932447123,-87.711085583
41.916069247,-87.654361464
41.837124856,-87.615880154
41.880316788,-87.759402448
41.797936811,-87.606301777
41.893281677,-87.627596446
41.743610415,-87.562459749
42.018664035,-87.701958264
41.914367282,-87.764906179
41.897605197,-87.667335773
41.719362083,-87.574057037
41.841153674,-87.63326331
41.852901521,-87.628275435
41.774974351,-87.690848138
41.812247043,-87.740836732
41.818053345,-87.72393724
41.692321134,-87.645351066
41.872901132,-87.694314778
41.868300588,-87.699052669
41.935662861,-87.779579966
41.81660886,-87.694460149
41.793855988,-87.679819466
41.913419653,-87.775359791
41.769148429,-87.573935785
41.872900989,-87.694289078
41.806119837,-87.66733415
41.740698402,-87.700317292
41.749227552,-87.69138344
41.840942689,-87.653416749
41.793899439,-87.67589149
41.883113334,-87.746939444
41.751928332,-87.644077264
41.786067927,-87.647378435
41.993105228,-87.694618338
41.766655655,-87.638388243
41.744322796,-87.653572305
41.649534327,-87.535027885
41.651396287,-87.547160289
41.925145053,-87.749821501
41.768502017,-87.587953755
41.896561875,-87.773122751
41.916844096,-87.753681554
41.877882471,-87.733591923
41.983453273,-87.732105645
41.675365264,-87.617273188
41.919764211,-87.716848971
41.777130389,-87.762926398
41.766102387,-87.573539169
41.769148429,-87.573935785
41.968962543,-87.715826929
41.894868949,-87.628669833
41.852701418,-87.642310031
41.913920277,-87.695478259
41.769803972,-87.575962563
41.913181395,-87.69584934
41.746750682,-87.621266306
41.90077344,-87.645689308
41.899582842,-87.728668835
41.91681293,-87.654360929
41.912573239,-87.730078283
41.778785401,-87.684848686
41.822651365,-87.606675304
41.90322641,-87.675127449
41.86610116,-87.659787932
41.777176694,-87.700996237
41.965084604,-87.688798202
41.826710938,-87.677970124
41.861878885,-87.727489694
41.893113613,-87.75130314
41.916069247,-87.654361464
41.791344714,-87.605382513
41.769668446,-87.588816373
41.91392608,-87.695040991
41.904499813,-87.667524941
41.99757373,-87.698749139
41.934901407,-87.695258214
41.913920522,-87.695522345
41.913924071,-87.695173276
41.753301733,-87.661899406
41.909621402,-87.63758184
41.84629929,-87.670756575
41.929019789,-87.653062881
41.992722683,-87.728876924
41.898813473,-87.666529816
41.944004642,-87.654230558
41.913925855,-87.695000579
41.889032846,-87.631055059
41.889112403,-87.701439693
41.821134326,-87.624771883
41.793158938,-87.675492006
41.671495287,-87.657534426
41.882019862,-87.659672187
41.829651528,-87.614451899
41.785187197,-87.608524835
41.993305548,-87.712119086
41.757403021,-87.616684493
41.898813473,-87.666529816
41.908627692,-87.759659578
41.682568382,-87.618913923
41.883574366,-87.709947881
41.674340927,-87.616720845
41.80099297,-87.65504587
41.779697806,-87.613195258
41.879466547,-87.748078076
41.794617681,-87.674321919
41.847657152,-87.726265908
41.65315377,-87.604803647
41.818663199,-87.631266822
41.671934514,-87.626084782
41.734547924,-87.585594973
41.743521771,-87.633060702
41.852096964,-87.705265419
41.755633717,-87.644173224
42.021579191,-87.671895131
41.928359401,-87.708269944
41.738730148,-87.585579435
41.745853357,-87.59946923
41.671495287,-87.657534426
41.877851081,-87.735993683
41.884790951,-87.624469241
42.002283393,-87.678824111
41.825365683,-87.609755886
42.005020806,-87.690738956
41.703773632,-87.56445552
41.853676611,-87.622239838
41.670052541,-87.639245228
41.93464347,-87.74671757
41.864111125,-87.7092559
41.879686671,-87.731728001
41.903529422,-87.729781385
41.752188315,-87.662501041
41.765775548,-87.689393054
41.69443134,-87.620111786
41.901254513,-87.706738118
41.809297059,-87.591967028
41.784623249,-87.620587074
41.671712193,-87.626079895
41.894159636,-87.712614324
41.749253201,-87.563762808
41.774277493,-87.711835898
41.915835651,-87.752878693
41.807628306,-87.714785472
41.910116553,-87.772739734
41.830398248,-87.674439389
42.002282312,-87.670505657
41.749720031,-87.70401059
41.935076732,-87.754766071
41.902705234,-87.722343185
41.930476933,-87.642029818
41.894367359,-87.659869336
42.006000524,-87.661040637
41.961263388,-87.696436555
41.88571876,-87.747161672
41.932111962,-87.771135945
41.976290414,-87.905227221
41.906649329,-87.637570029
41.761980459,-87.583564852
41.855819348,-87.677008635
41.831594625,-87.651842479
41.875260744,-87.726096551
41.925127854,-87.669838681
41.851078138,-87.626295077
41.777273199,-87.690201936
41.954659992,-87.751067021
41.903131752,-87.631793216
41.957013189,-87.649772575
41.923604376,-87.794503882
41.855854999,-87.67460763
41.909152038,-87.652675042
41.696374378,-87.652239313
41.937008551,-87.789554284
41.932930738,-87.636207661
41.871830825,-87.726690774
41.938715225,-87.64251054
41.762859176,-87.626509348
41.86556965,-87.730046763
41.855800633,-87.646586069
41.778665283,-87.662965763
41.936269416,-87.735279785
41.921243701,-87.765888698
41.940481068,-87.656554141
41.699329555,-87.607336634
41.722819971,-87.639608069
41.746778084,-87.659013812
41.994338998,-87.732532929
41.928512886,-87.691816059
41.899916879,-87.750818942
41.766891738,-87.577547374
41.855777147,-87.723623303
41.874947338,-87.72547164
41.776371407,-87.690885521
41.922388944,-87.74910436
41.98447383,-87.696926181
41.769447819,-87.566538409
41.931637858,-87.738582822
41.903992783,-87.76188311
41.94770846,-87.667671023
41.838044411,-87.646442003
41.940423951,-87.764950486
41.886643019,-87.763407584
41.806282112,-87.669767936
41.797265452,-87.698110623
41.756438557,-87.565109996
41.892827543,-87.773805474
41.653393899,-87.617249467
41.777040506,-87.709213547
41.782467855,-87.661851868
41.815801442,-87.619771929
41.765681311,-87.676623188
41.953296872,-87.670248776
41.934241406,-87.729506616
41.727466995,-87.576698152
41.688477901,-87.619511215
41.879241731,-87.697530746
41.774069965,-87.644639452
41.761786463,-87.590879442
41.751432062,-87.650125738
41.800725062,-87.6538274
41.87002051,-87.68613396
41.869514287,-87.628570202
41.975763182,-87.70680264
41.764748911,-87.644401916
41.775362708,-87.644669616
41.962055866,-87.714389812
41.742710224,-87.634088181
41.67736022,-87.641893815
41.746403307,-87.653627313
41.850126439,-87.691832759
41.912300454,-87.758208549
41.895549905,-87.706859996
41.931874344,-87.72041111
41.94330954,-87.753162546
41.927434423,-87.715845402
41.830697249,-87.614476891
41.926710801,-87.64505071
41.776056961,-87.615519998
41.764682272,-87.641532544
41.76518876,-87.581918335
41.743503863,-87.60501807
41.909664252,-87.742728815
41.816569249,-87.621003344
41.902670403,-87.629946882
41.847719422,-87.702680346
41.92436229,-87.73687555
41.811270025,-87.699193773
41.799204348,-87.584044296
41.94133719,-87.764832107
41.823320055,-87.623203203
41.893688944,-87.759290094
41.830869115,-87.63702998
41.862424519,-87.626115022
41.938715225,-87.64251054
41.929921967,-87.80402398
41.940851086,-87.771445122
41.990438035,-87.700096435
41.760362866,-87.562237287
41.85841763,-87.713973243
41.814471837,-87.743343717
41.746259974,-87.663332294
41.69798419,-87.628838658
41.945757711,-87.672488309
41.915507905,-87.792543871
41.775815434,-87.615515359
41.85600673,-87.664772236
41.746777025,-87.582301637
41.87755659,-87.755674411
41.778508181,-87.68484048
41.778934074,-87.66908204
41.772689813,-87.72748655
41.881786879,-87.646744867
41.854968236,-87.623866311
41.738730879,-87.552680229
41.887620806,-87.618800643
41.772887073,-87.619888511
41.904658688,-87.707483615
41.924638233,-87.662086581
41.860171476,-87.714022396
41.758203946,-87.582249051
41.927238783,-87.744959037
41.92469581,-87.770881362
41.83750134,-87.666043757
41.857095264,-87.651542444
41.714279197,-87.573164579
41.877850151,-87.736342529
41.810505195,-87.643159888
41.80517038,-87.618048668
41.779800967,-87.625377411
41.84395751,-87.712336429
41.791780707,-87.656026758
41.761286569,-87.606693651
41.839543396,-87.627086294
41.856131934,-87.717596276
41.735329834,-87.625419019
41.695244583,-87.62916148
41.909535792,-87.676153748
41.727872617,-87.551207132
41.772625715,-87.576471929
41.814908564,-87.690731646
41.909434895,-87.760838981
41.752431226,-87.594296575
41.692122131,-87.661346081
41.863456762,-87.652521138
41.809526777,-87.606875005
41.909648748,-87.796006281
41.757204571,-87.64298726
41.91068922,-87.695774944
41.881999353,-87.729499313
41.776091802,-87.599747851
41.9613028,-87.690215099
41.900743703,-87.6281167
41.885729586,-87.633434235
41.889011832,-87.769071727
41.841622651,-87.617191438
41.902229456,-87.67021906
41.75830449,-87.620871042
41.715680818,-87.643058205
41.782463978,-87.770446831
41.93203312,-87.70661337
41.909337409,-87.768863373
41.841455502,-87.656607784
41.898574307,-87.656607457
41.986871119,-87.669587828
41.703773632,-87.56445552
41.937842794,-87.752568903
41.711821138,-87.624830985
41.745884535,-87.597050354
41.909978389,-87.770301533
41.776624439,-87.791637147
41.808967652,-87.689342152
41.984175306,-87.695549879
41.726061444,-87.636052766
41.92384641,-87.646521939
41.751469741,-87.660229049
41.77453011,-87.599717989
41.72473846,-87.636015785
41.843016958,-87.61722727
41.700355114,-87.531656916
41.950249648,-87.782692399
42.002177399,-87.765615318
41.675573471,-87.631001176
41.991902812,-87.743775313
41.898581827,-87.680662833
41.871732207,-87.718467287
41.846957764,-87.72738092
41.912076368,-87.726401686
41.891791478,-87.620917415
41.854736494,-87.711233754
41.80065666,-87.686667374
41.698869889,-87.637730725
41.928298862,-87.785615309
41.949549773,-87.765211299
41.879879772,-87.684528931
41.894046439,-87.63013701
41.942350849,-87.794643805
41.684992237,-87.620779831
41.774609286,-87.683515979
41.999462016,-87.695334709
41.987658317,-87.695662244
41.938807147,-87.692922117
41.906886844,-87.673150175
41.778272142,-87.689715339
41.868289837,-87.700088114
41.683936056,-87.721847364
41.755405707,-87.647803985
41.857653245,-87.6858402
41.738000689,-87.624187902
41.764828675,-87.654110993
41.877944171,-87.647535083
41.753538951,-87.663516805
41.845527098,-87.698756503
41.672098174,-87.659255754
41.855948038,-87.717590699
41.756086546,-87.645091962
41.95989682,-87.731021915
41.778699495,-87.670279674
41.751261264,-87.665889581
41.878613755,-87.772971087
41.751541231,-87.665897675
41.86548403,-87.720098457
41.930541706,-87.707884815
41.865414974,-87.719500702
41.912258647,-87.756985503
41.802137533,-87.58650411
41.848139992,-87.69288762
41.819071542,-87.634776879
41.843018406,-87.615700548
41.705682572,-87.637939281
42.016677149,-87.696476407
41.755388165,-87.634416036
41.841622651,-87.617191438
41.801087875,-87.750313882
41.999694408,-87.681021229
41.901187609,-87.750847799
41.99159096,-87.658264215
41.711391482,-87.649029974
41.852675169,-87.716249313
41.721928396,-87.612027443
41.909119441,-87.712792709
41.773292719,-87.674961844
41.684995107,-87.648793551
41.943780472,-87.813065671
41.847867226,-87.696641335
41.886439939,-87.632467972
41.926076226,-87.778226055
41.866946079,-87.659735008
41.865638773,-87.708080923
41.906372334,-87.773081075
41.993853559,-87.708931745
41.736468098,-87.601232164
41.877805859,-87.624307765
41.749540105,-87.715354417
41.853779818,-87.717031542
41.910482479,-87.723907555
41.888092864,-87.755348129
41.727716998,-87.681039709
41.837597432,-87.735303963
41.910482479,-87.723907555
41.755933427,-87.601659691
41.737138641,-87.625468769
41.896175959,-87.660831028
41.781659464,-87.70624658
41.877959571,-87.624313409
41.966004839,-87.710847386
41.900678654,-87.663546082
41.883473078,-87.615530791
41.978190303,-87.713604706
41.951787958,-87.652037805
41.975676101,-87.757785805
41.907837078,-87.743891847
41.906571306,-87.763325887
41.969080453,-87.70971796
41.836069707,-87.613033345
41.994683939,-87.673413403
41.73715785,-87.625468558
41.923854671,-87.773964395
41.726638993,-87.626375318
41.933533196,-87.786996491
41.916927523,-87.746872492
41.966018559,-87.710847252
41.766655655,-87.638388243
41.75852909,-87.608517015
41.841718816,-87.707396373
41.796020783,-87.652802579
41.782083041,-87.615020146
41.75832908,-87.686740636
41.880717554,-87.726331316
41.798373881,-87.751959484
41.946159236,-87.654295913
41.949695156,-87.753126703
41.898254907,-87.631288281
41.851757901,-87.705991819
41.919141484,-87.714338047
41.735752519,-87.625429032
41.844063211,-87.705028372
41.794670403,-87.631785431
41.913558532,-87.637443558
41.749000912,-87.561336192
41.87218466,-87.631294594
41.764748911,-87.644401916
41.895877613,-87.706566627
41.860190685,-87.714022211
41.808971418,-87.610193502
41.852126145,-87.679032127
41.886018055,-87.633937881
41.708788079,-87.563311726
41.707706931,-87.559651388
41.988519953,-87.772960912
41.99422354,-87.736175877
41.761162709,-87.612735456
41.873665328,-87.683784005
41.858726144,-87.664747582
41.958236414,-87.725783721
41.691663673,-87.62432362
41.89109199,-87.65634855
41.817220866,-87.702909955
41.737158469,-87.663097148
41.803429795,-87.643965699
41.808324588,-87.66374603
41.770988374,-87.586268005
41.946082885,-87.750244483
41.996021073,-87.736192182
41.968831061,-87.729283026
41.873620693,-87.711414165
41.865846349,-87.646878738
42.006753936,-87.662235857
41.895567775,-87.70510781
41.861549432,-87.648815278
41.751296141,-87.724547075
41.901630975,-87.646370691
41.871042999,-87.755380589
41.936011688,-87.752971423
41.922635121,-87.806211767
41.879548259,-87.714459585
42.006853172,-87.677986206
41.851183731,-87.714986335
41.891626686,-87.757927602
41.79510225,-87.652474911
41.886071591,-87.642784181
41.988100417,-87.663899454
41.972101049,-87.654899332
41.907153315,-87.639680572
41.881776822,-87.620767948
41.893634376,-87.672100333
41.780946398,-87.621995369
41.791517108,-87.670587639
41.909636514,-87.745344809
41.851686392,-87.713036146
41.883574605,-87.709991946
41.685782475,-87.657560664
41.755074987,-87.652645242
41.868686912,-87.627455831
41.943296966,-87.672153501
41.984696246,-87.656645133
41.875843892,-87.748030348
41.795645129,-87.622492962
41.756164455,-87.552538628
41.849090274,-87.703947823
41.876866335,-87.743511912
41.926167241,-87.803889654
41.868780233,-87.627458476
41.769309294,-87.685812919
41.880404956,-87.624356147
41.869047845,-87.624125523
41.750745346,-87.602741062
41.702534692,-87.629352931
41.979252445,-87.839849267
41.750106007,-87.659792541
41.863456762,-87.652521138
41.764728804,-87.586292974
41.858277842,-87.727380521
41.930041735,-87.723603818
41.7848373,-87.615737399
41.746418078,-87.652414221
41.860909516,-87.705902374
41.874473632,-87.710811069
41.854835642,-87.694303766
41.763210491,-87.626516489
41.968918945,-87.707270526
41.688458056,-87.613250841
41.793407697,-87.653640659
41.872566139,-87.684977409
41.767995828,-87.574766825
41.745172148,-87.606278087
41.993075169,-87.69217974
41.747740175,-87.668231048
41.770520718,-87.610544874
41.74162798,-87.601323787
41.884071054,-87.722197591
41.746705534,-87.601416353
41.877161446,-87.676536946
41.743752299,-87.618356999
41.900715254,-87.734245205
41.993569272,-87.677151347
41.926689728,-87.767299322
41.889666652,-87.680331239
41.86850295,-87.643700235
41.893017369,-87.753434259
41.713753878,-87.642987258
41.940667941,-87.74582065
41.768137509,-87.616931604
41.750414277,-87.600311467
41.926651812,-87.768516005
41.875261016,-87.726147954
41.942249741,-87.642961249
41.984222445,-87.816822892
41.854702392,-87.708994994
41.772726181,-87.62894887
41.86689815,-87.702018287
41.913433736,-87.76314359
41.965911528,-87.65886264
41.771684277,-87.571053811
41.755017022,-87.728107236
41.863072556,-87.625733427
41.738963614,-87.648565127
41.685784466,-87.657432507
41.723020792,-87.608128648
41.937674564,-87.785913655
41.911473069,-87.684815277
41.764112658,-87.600129909
41.891133566,-87.624134682
41.912758267,-87.711772841
41.755365424,-87.565914426
41.879309009,-87.760373544
41.92996348,-87.652545712
41.775203996,-87.668981218
41.865378181,-87.723928585
41.905281287,-87.758326653
41.971125071,-87.7012218
41.952342094,-87.763289563
41.703555186,-87.532865913
41.944822962,-87.779555844
42.021752974,-87.665416124
41.894780923,-87.678229649
41.806183795,-87.657609975
41.796851652,-87.671955607
41.951701291,-87.787278839
41.940667707,-87.656559518
41.776817187,-87.677499465
41.723109578,-87.616593148
41.775818341,-87.644683072
41.939050218,-87.730729291
41.70189559,-87.540093156
41.87271118,-87.711705701
41.749899475,-87.663426378
42.006681011,-87.698625522
41.885698957,-87.748660199
41.719006048,-87.535285838
41.812403969,-87.606629738
41.898251803,-87.711186252
41.896119335,-87.732275349
41.871172485,-87.731962051
41.722922954,-87.616591559
41.880751096,-87.723855981
42.004090282,-87.665692877
41.746805586,-87.596460843
41.764188634,-87.592295942
41.682334926,-87.620651734
41.758739878,-87.589118634
41.731144695,-87.66292886
41.682334926,-87.620651734
41.795065079,-87.674335672
41.8995262,-87.729899894
41.872951727,-87.689126185
41.785268355,-87.614452924
41.715119054,-87.642738238
41.892676942,-87.715008664
41.882953313,-87.7241068
41.749861035,-87.663423113
41.783486348,-87.593126081
41.911671873,-87.63315457
41.769099389,-87.569849059
41.819956284,-87.70079933
41.870355187,-87.630550934
41.939698481,-87.749979205
41.874162768,-87.740753578
41.870355187,-87.630550934
42.007229555,-87.661447148
41.861534385,-87.64492048
41.965314298,-87.718160275
41.760589378,-87.667346999
41.900947208,-87.736101722
41.870355187,-87.630550934
41.889017113,-87.65028496
41.823214674,-87.701966972
41.766098365,-87.669921916
41.877076214,-87.726384134
41.805233969,-87.644162759
41.926326511,-87.65471573
41.904583499,-87.630006701
41.866438916,-87.70234588
41.866937617,-87.624141504
41.896472326,-87.643252484
41.843281635,-87.695171094
41.691997406,-87.621043031
41.795712835,-87.619250352
41.735857166,-87.624152861
41.740698725,-87.700375915
41.814579532,-87.706677574
41.735752519,-87.625429032
41.834722417,-87.646202312
41.944086596,-87.686969688
41.935736756,-87.699421334
41.762603631,-87.664972995
41.794511404,-87.606215806
41.894240818,-87.668292625
41.796857984,-87.689004983
41.873616895,-87.711726298
41.906409732,-87.712580166
41.859884869,-87.627255298
41.927782703,-87.743998583
41.865816184,-87.750148367
41.900698378,-87.637329754
41.889707599,-87.677884843
41.757649901,-87.621523339
41.900493178,-87.697536694
41.879271508,-87.694489997
41.876466294,-87.660273952
41.776609528,-87.615235206
41.99859476,-87.687466852
41.941873037,-87.819112908
41.79317922,-87.663331614
41.928281521,-87.756301095
41.859787008,-87.72010884
41.871729915,-87.718551756
41.746185882,-87.663333064
41.671777929,-87.647798935
41.924052887,-87.797693352
41.739624061,-87.587155606
41.74327238,-87.586908167
41.924052887,-87.797693352
41.837567426,-87.651133254
41.777484213,-87.615555409
41.899586565,-87.746847528
41.750544684,-87.650424658
41.743703739,-87.562462297
41.901334494,-87.722602365
42.005442001,-87.666436678
41.822133142,-87.609788613
41.954607083,-87.647107189
41.876614821,-87.651030247
41.851632109,-87.717738536
41.880541014,-87.741403371
41.863457262,-87.652605569
41.747170897,-87.605119541
41.931637858,-87.738582822
41.900514486,-87.712464624
41.820566913,-87.687244852
42.018133553,-87.68652581
41.888853666,-87.665891541
41.824881873,-87.639875907
41.874857845,-87.737721597
41.859929391,-87.645444284
41.852692376,-87.643088278
41.903446406,-87.765701008
41.792697215,-87.606181304
41.742848789,-87.647516178
41.97018679,-87.696299866
41.904477101,-87.722172006
41.737100223,-87.625469191
41.921627513,-87.662503957
41.848131849,-87.640424984
41.78556484,-87.689913742
41.708029389,-87.569290282
41.905496249,-87.720307143
41.910089565,-87.677015087
41.853748134,-87.632986502
41.899588803,-87.746748331
41.797471952,-87.633075129
41.900565358,-87.630359351
41.732734741,-87.552705211
41.796884093,-87.64845499
41.924302462,-87.796485985
41.782962065,-87.591405173
41.834008822,-87.646187928
41.899869042,-87.726219766
41.809594788,-87.690579344
41.867073979,-87.725972107
41.719967608,-87.561145338
41.682614921,-87.633615323
41.673387584,-87.628532266
41.891990384,-87.611461502
41.705301048,-87.626682364
41.769832682,-87.671232453
41.951186446,-87.650562715
41.714978305,-87.655976647
41.979943598,-87.66183705
41.761777349,-87.583559886
41.815126226,-87.684053022
41.903291974,-87.67078112
41.794250574,-87.628207172
42.01194304,-87.674526588
41.88586711,-87.633935855
41.865028808,-87.726358587
41.932786761,-87.645551356
41.767135404,-87.568750662
41.704305329,-87.603918887
41.753400321,-87.646542624
41.803085753,-87.670369408
41.81256041,-87.616678906
41.805940247,-87.668546401
41.715834721,-87.649521263
41.891988225,-87.76053203
41.762223519,-87.6609707
41.703941047,-87.564457187
41.869642868,-87.710648666
41.76477897,-87.676236515
41.91432493,-87.710199841
41.657895352,-87.603403539
41.786742732,-87.664549996
41.853077827,-87.677007299
41.723969014,-87.668245477
41.805712894,-87.583909777
41.742104784,-87.676588658
41.793242023,-87.669422059
41.749751927,-87.583153806
41.902319802,-87.689470229
41.882526427,-87.624384106
41.723968908,-87.666333295
41.745227053,-87.606281132
41.910928039,-87.787380336
